"File"	"Plate_Type"	"Position"	"Setup_Time"	"Well"	"mu"	"lambda"	"A"	"AUC"	"mu_CI95_low"	"lambda_CI95_low"	"A_CI95_low"	"AUC_CI95_low"	"mu_CI95_high"	"lambda_CI95_high"	"A_CI95_high"	"AUC_CI95_high"	"Aggr_software"	"Aggr_version"	"Aggr_method"	"Discretized"	"Disc_software"	"Disc_version"	"Disc_method"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"F04"	7.42929440904142	0.592707756412415	43.2127872038052	3576.26482524289	5.42356626731844	34.504210842757	41.7845693289685	3535.45842915955	17.1945176450973	135.666255245055	47.3429375363936	3602.89708786748	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"F05"	32.3493907248309	1.01441587044445	274.554441009005	23458.6718923282	30.6451536016027	-0.92665992826101	273.825019452831	23269.2044767252	35.463006372192	3.51386781591324	276.259499645667	23558.7523509927	"opm"	"1.3.51"	"grofit"	TRUE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"F06"	28.7496117198045	0.891670159748383	180.707029701814	15456.4692912131	25.6412539953207	-0.45964344909698	179.309478055721	15313.3110446367	34.7555212753732	2.89696557465981	183.486291233363	15542.4449888778	"opm"	"1.3.51"	"grofit"	NA	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"F07"	19.0802798491856	1.61417772120245	274.193358896987	19334.0822807092	17.7600749440365	0.21752317022402	271.032761544624	19166.8995280356	25.9684438874988	3.83113028236777	277.555877079979	19429.9971550208	"opm"	"1.3.51"	"grofit"	TRUE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"F08"	30.8646453083814	1.40512965027437	271.369437540747	23197.6857323213	28.3967978069172	0.380702147171414	269.312417722723	23029.009699649	36.449647891631	3.28868007161269	273.570890717132	23277.4220744084	"opm"	"1.3.51"	"grofit"	TRUE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"F09"	4.18203396487537	-1.49493440071908	35.4786568284818	3119.55806219704	3.55381496709414	44.5182442521007	37.6098017189506	3082.56223132584	25.6865932637561	125.243459125493	43.827798936361	3141.51655137932	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"F10"	6.73753582703451	-0.0854923405278874	38.9423778445312	3281.38668168492	4.44729779756388	47.6381362396906	37.3153723276105	3243.03710937999	18.8373027927982	126.003213096291	44.0121530011443	3303.36546061468	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"F11"	6.30511366373687	-0.80674644513981	43.1406507079167	3723.860255634	6.46767945922108	30.6104101583584	44.3980309888096	3683.60570723256	17.3919177874608	131.422219029038	49.2831745104123	3744.93701199232	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"F12"	7.07481814676421	-1.75562252077864	56.3153515307095	4892.68545273525	5.69753644282094	40.1230712978673	57.8723655277228	4843.61698907999	24.236771949843	124.323569492426	65.7389927865134	4926.08971205372	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"G01"	11.5170443698971	-1.41131863536414	66.5901531219636	6020.86975552824	10.9764424367946	-47.3909662688541	66.9899387376459	5975.40503202268	17.3929053151336	80.8332731363178	68.9880048088107	6042.27973842562	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"G02"	17.4359564858084	1.68723118744215	288.633064881048	23446.908793955	16.8018350049837	-0.120315044410038	288.149990354597	23245.2548523729	20.9910684908552	5.76436964534935	291.174119679472	23555.5909004646	"opm"	"1.3.51"	"grofit"	TRUE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"G03"	6.5769017312673	-0.0558908390714218	38.5888214324439	3387.16620342849	5.90557457093762	-12.3812372702037	38.5333630675485	3352.02136521981	13.2793910164809	147.475512823201	41.9475810316417	3404.6559930223	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"G04"	13.6810019997825	0.92700302702068	67.5451612074707	5866.90099538701	13.5716227323844	0.477990112335397	67.6491237418313	5816.55881630103	18.0573727445917	2.22833222803641	69.9946563017876	5896.56098088794	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"G05"	19.9810354279897	0.535835399353365	290.099469714403	24253.9816141284	18.3175442723864	-0.117176197302343	288.861131365988	24080.9708831824	23.3046282946262	2.69562421058665	292.449301404979	24351.7508184689	"opm"	"1.3.51"	"grofit"	TRUE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"G06"	7.16051056385506	0.0205046979557741	41.1345236795267	3477.45347235587	5.53672393766147	23.9762209471511	41.0631662096263	3440.7293854153	17.827720965987	140.19772156116	46.4813073002649	3500.81024153574	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"G07"	5.62173159591815	-0.819103860819526	38.5139393433035	3445.18402108352	6.60056385350514	0.846626751700242	39.5959782674659	3409.54173127239	12.456936010926	146.392830617325	42.2206055011651	3467.42279571695	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"G08"	6.84744039322786	-0.0400155235758729	36.1568147499769	3108.79176542271	6.85413605284009	-50.505886701762	36.1589268465077	3069.67069215336	14.9709307920208	128.554421400383	40.4940459543772	3132.31033936362	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"G09"	24.8983237532515	0.926492122449751	192.135609728218	13739.1246880828	24.3556335117037	-1.06150189029626	185.788679059731	13613.7679117455	28.6825286460738	2.56978010092746	197.459402969691	13796.8932625406	"opm"	"1.3.51"	"grofit"	NA	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"G10"	20.4137730225302	0.607952577062285	259.706730013662	22202.7202347514	19.7078949659409	-0.552617637582997	258.787679561996	22070.9883243765	23.5023153187849	9.92975225958435	262.138395173281	22268.369705599	"opm"	"1.3.51"	"grofit"	TRUE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"G11"	5.75547939113831	1.64225103404547	142.501594081632	9012.01870836751	2.66532741767456	33.841774788214	139.995833339027	8916.55306784359	29.1884894067432	123.591711230685	154.353705037779	9060.04136519614	"opm"	"1.3.51"	"grofit"	NA	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"G12"	26.6675302933272	0.0202469078299638	267.433197458372	22750.9423895574	26.4457308610157	-0.154829583316355	264.976961475518	22600.8521200794	31.0505298644485	2.06191291580862	271.129463043131	22826.8417700007	"opm"	"1.3.51"	"grofit"	TRUE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"H01"	9.5264230108825	-2.03955926089683	71.5565191938666	6413.32869349688	8.47762450507457	89.0370154628419	71.5071708785982	6355.59444783172	15.2892952221245	93.2435188834575	73.9465147508493	6437.37230381766	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"H02"	8.09799540480052	-1.64987988030227	59.1118166742984	5268.65892795217	8.3697478926172	-29.1638443455788	59.1733693128298	5228.0334018359	12.5058401238287	137.884589385577	61.5640743133696	5287.43035498756	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"H03"	4.68989601387138	-3.59826298709362	52.6280044084553	4631.21656635067	3.55376551954531	18.0129489000009	52.977367874148	4578.36815522701	11.8124706328851	109.072121112806	55.8707323839027	4659.56028535856	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"H04"	7.04432246638804	-1.39680733526826	52.4861670208816	4647.91993868932	4.63922746177875	48.5301381168096	53.0373537739052	4608.6308083673	17.1844571309055	126.221673022824	55.3503819973168	4669.3226011954	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"H05"	9.0864907147335	-0.644118254435969	56.392479337195	5012.4176481951	7.09990110616437	-0.126945555326685	56.4841316347789	4961.28336753218	17.7058721951567	146.850952321357	60.9988057651357	5038.87984136216	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"H06"	1.84679938368855	-13.8251738973952	50.0274296035631	4272.56178120449	-0.201166185584441	37.509439205596	49.3395788248883	4222.44375421342	22.0700114553123	122.206438411907	60.0914071099622	4293.24480310322	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"H07"	8.90068539180297	-1.39603536580296	107.741387760316	7447.75937779025	9.39797714279439	-41.3138446627289	104.644292931592	7389.46768425782	14.018120299016	163.552377350659	113.553992281261	7482.30432681534	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"H08"	28.1842604866397	0.60769259544132	271.780174851224	23295.1023025286	27.2608817204019	-0.237133610855733	268.821139026291	23115.4661604458	31.20281319575	2.27458604278333	274.914555477464	23375.3025552308	"opm"	"1.3.51"	"grofit"	TRUE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"H09"	7.27470115079567	-1.98424082713626	63.3184015754575	5439.03810439753	6.51065379764091	50.2845149336048	64.688101829359	5385.06786719883	23.0589693659233	118.970401293984	71.7597379698655	5474.36112348115	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"H10"	7.49302089223631	-2.10853228516149	99.7982287526997	6576.04550322782	6.78728047548047	53.8208601477863	95.5816191468223	6508.70973107552	23.9192546395701	116.07715781853	109.521458713574	6615.03803679599	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"H11"	6.09530996882308	-2.73030465448248	57.326410095805	4915.77714910653	3.5859687626072	65.3837873159495	57.6092371648681	4858.74481109919	31.345983674764	109.276742230447	69.3068749438949	4945.8012514462	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
".//01_Abaylyi_PM1_A_101117.csv"	"PM01"	"15-A"	"Nov 17 2010 5:28 PM"	"H12"	5.03223794331524	-4.49634408123635	61.0777382317916	5235.49926741697	7.82787872265338	49.5248039962356	64.191108368881	5167.61212165832	27.9817583757058	116.838763694407	72.0719430379645	5269.40804107768	"opm"	"1.3.51"	"grofit"	FALSE	"opm"	"1.3.51"	"kmeans"
